datetime,META_Open,META_High,META_Low,META_Close,META_Volume,META_sma50,META_sma200,META_sma300,META_ema8,META_ema20,META_ema50,META_rsi,META_macd,META_stoch,META_stochrsi,META_vwap,META_bb_hband,META_bb_mavg,META_bb_lband,META_atr,META_roc,META_obv,META_adi
2015-04-22 00:00:00,84.32,84.74,83.65,84.63,45548000,80.6394,76.69059999999999,72.36086666666667,83.0976385802148,82.48685276379315,80.97826182684923,61.93818637617026,-0.7054425944770486,97.48283752860412,1.0,82.79700305496773,84.29582607781846,82.64,80.98417392218154,1.5204144420538366,2.6564774381368244,1167629100,337840489.1035624
2015-04-23 00:00:00,84.1,85.59,82.41,82.41,73728100,80.7838,76.78885,72.42073333333333,82.94483000683374,82.4795334529557,81.03440842187476,51.155002921231976,-0.6161158023414828,39.0804597701148,0.3636577811071745,82.98322764385095,84.26799901723093,82.61449999999999,80.96100098276905,1.6389562676214202,0.10932944606414409,1093901000,264112389.1035624
2015-04-24 00:00:00,82.77,82.94,81.48,81.53,29660400,80.8842,76.87165,72.46806666666667,82.63042333864847,82.38910169553137,81.05384338572281,47.6161905414864,-0.46890973098351196,22.22222222222216,0.1548237450933088,82.95341043145783,84.24815892378537,82.54050000000001,80.83284107621465,1.6261736770770325,-0.9115216334467671,1064240600,236483523.35013765
2015-04-27 00:00:00,81.87,82.93,81.63,81.91,25446000,80.99780000000001,76.95684999999999,72.51746666666668,82.47032926339325,82.34347296262362,81.08741815491017,49.24886934321975,-0.3785470285693435,29.501915708812113,0.2511721431128646,82.91433126973456,84.1624242519202,82.47099999999999,80.77957574807978,1.6100184144286733,-0.31641718388706963,1089686600,221998877.19629145
2015-04-28 00:00:00,81.83,81.9,80.23,80.68,23775300,81.0966,77.02855,72.56206666666668,82.07247831597253,82.18504696618328,81.07144097236468,44.422577019038954,-0.20531645512724594,8.395522388059755,0.0,82.81832841305233,84.17055744910532,82.345,80.51944255089468,1.6150170991123391,-1.6577279375914178,1065911300,211036613.12443522
2015-04-29 00:00:00,80.01,81.39,79.52,80.47,26430300,81.194,77.0914,72.60343333333333,81.71637202353419,82.0217091598801,81.0478550518798,43.63632034163709,-0.05050257046316631,15.650741350906124,0.0,82.68605221752253,84.25800868530582,82.25750000000001,80.25699131469419,1.633230163461458,-3.059872304541629,1039481000,211460628.63245663
2015-04-30 00:00:00,80.01,80.96,78.32,78.77,28999000,81.23519999999999,77.1494,72.6339,81.06162268497104,81.71202257322486,80.95852740278647,37.803170498482885,0.2069784225980129,6.189821182943634,0.0,82.46877449011127,84.61877911454094,82.1125,79.60622088545905,1.7051422946427828,-5.687260536398467,1010482000,192347651.3597294
2015-05-01 00:00:00,79.24,79.76,78.11,78.99,24136400,81.2266,77.20604999999999,72.66856666666666,80.6012620883108,81.45278232815583,80.88133024973602,38.94070670264524,0.3887999593542304,11.764705882352875,0.04713219207839821,82.23197082924423,84.83081154978413,81.98400000000001,79.13718845021589,1.7012035593111559,-4.497642364889372,1034618400,193956744.6930625
2015-05-04 00:00:00,79.33,79.69,78.63,78.81,14692000,81.20479999999999,77.26805,72.69533333333332,80.20320384646396,81.20108877309337,80.80010161249147,38.323127821827875,0.5411809359084714,9.358288770053509,0.021543690958400655,82.07006357441868,84.9562017931289,81.8025,78.64879820687109,1.6554033050746448,-4.252217227554367,1019926400,184254480.5421193
2015-05-05 00:00:00,78.55,78.8,77.22,77.56,22311300,81.1792,77.31375,72.72103333333334,79.61582521391642,80.85431841375116,80.67303880415848,34.259684907862166,0.7541155365032921,4.062126642771843,0.0,81.79584623543461,85.20667778258897,81.5645,77.92232221741102,1.650731640426456,-3.986135181975735,997615100,171545512.187689
2015-05-06 00:00:00,77.97,78.81,77.05,78.1,28663000,81.17219999999999,77.35725000000001,72.75049999999999,79.27897516637944,80.5920023743463,80.57213532164246,37.350135341191745,0.8692738072086001,12.295081967213072,0.11165526561718478,81.5148650194909,85.27836872071765,81.3555,77.43263127928236,1.6585365232531382,-6.005536165603574,1026278100,177082682.64223427
2015-05-07 00:00:00,78.0,78.94,77.56,78.43,19749400,81.1496,77.40305,72.78213333333333,79.09031401829512,80.38609738631331,80.48813001491139,39.2302415125048,0.9232664830351638,16.159250585480194,0.17958185382015435,81.38858408300106,85.27070075081474,81.1685,77.06629924918525,1.6386410573064851,-6.206649127003106,1046027500,182234700.03353882
2015-05-08 00:00:00,79.1,79.23,78.03,78.51,19943600,81.1116,77.43915,72.81563333333334,78.96135534756287,80.20742144475966,80.41055628883643,39.702653780161754,0.9486651152863459,17.096018735363078,0.19664969501805551,81.17499217356112,85.23052144031209,80.992,76.75347855968792,1.607309553213165,-7.231478199220123,1065971100,178245980.0335389
2015-05-11 00:00:00,78.48,79.03,77.93,78.01,18874100,81.0924,77.45429999999999,72.85096666666666,78.74994304810446,79.99814321192541,80.31641682652912,37.72855651538143,0.9976393700098072,11.241217798594933,0.12532729098398346,80.85800975759673,85.06392827335038,80.742,76.42007172664962,1.5710731565550813,-5.339157869190622,1047097000,162117203.6699025
2015-05-12 00:00:00,77.87,77.89,76.79,77.46,21285300,81.0466,77.46565000000001,72.87983333333332,78.46328903741457,79.75641528698013,80.20440048039072,35.629901742188395,1.0685150468443112,7.613636363636224,0.0811003872932094,80.24209303805388,84.78902022983637,80.439,76.08897977016362,1.5459965025154325,-4.992027474549254,1025811700,166761269.1244476
2015-05-13 00:00:00,77.72,78.53,77.65,78.44,21512300,81.0234,77.48325,72.90273333333333,78.45811369576688,79.63104240250583,80.13520830468913,41.83799526601206,1.0336909754543058,26.829268292682826,0.5055852365305226,79.37636999772234,84.52759937123561,80.2255,75.92340062876438,1.5119967523357594,-4.236356977170064,1047324000,183873325.94262925
2015-05-14 00:00:00,78.94,81.85,78.67,81.37,49438000,81.0328,77.52154999999999,72.93783333333333,79.10519954115202,79.79665741179099,80.18363150842681,55.61939973046687,0.7608950109697901,74.59283387622146,1.0,79.33192003807802,84.40841382890787,80.17850000000001,75.94858617109216,1.6475684128832049,0.8552305404065415,1096762000,218386646.6973465
2015-05-15 00:00:00,81.41,81.52,80.18,80.42,27069900,81.01700000000001,77.55024999999999,72.97323333333333,79.397377420896,79.85602337257279,80.19290086103753,51.369306269510446,0.6142782865335334,71.03718199608602,0.8010229304906916,79.23198847977835,84.38307966176907,80.16049999999998,75.9379203382309,1.6255992405344037,-0.06213495712687605,1069692100,201013427.2943613
2015-05-18 00:00:00,80.33,81.38,80.23,80.88,21613700,81.03439999999999,77.5914,73.00273333333334,79.72684910514134,79.95354495613729,80.21984592531057,53.23281867557271,0.4557121544363696,80.83003952569167,0.8882671854603381,79.2146111206358,84.07100484953524,80.05,76.02899515046475,1.5916278662105172,2.6786847784689596,1091305800,203832605.5552307
2015-05-19 00:00:00,81.25,81.69,80.55,80.63,17955400,81.0582,77.63275,73.03783333333332,79.92754930399882,80.01796924602898,80.23593039882779,52.0651074564682,0.3462291488965974,75.88932806324107,0.8335983273410931,79.20974352309467,83.58796240658614,79.9005,76.21303759341384,1.559368732909766,2.0762121787568053,1073350400,188397261.69558153
2015-05-20 00:00:00,80.47,81.1,79.46,80.55,23056900,81.1182,77.66795,73.07006666666666,80.06587168088797,80.06863884164528,80.24824685377573,51.67447642816688,0.26288800040933324,74.30830039525691,0.8153101136853601,79.27842209017443,82.7034338203536,79.6965,76.6895661796464,1.565128109130497,2.207841644461356,1050293500,195989167.7931426
2015-05-21 00:00:00,80.19,80.92,80.08,80.48,13402700,81.1764,77.70689999999999,73.10889999999999,80.1579001962462,80.10781609482191,80.2573352124512,51.3117082554048,0.2001803997380165,72.92490118577088,0.7983263582478501,79.35392900385813,82.36668755011951,79.6,76.83331244988048,1.5133332441926046,3.7648272305312034,1036890800,195350943.98361892
2015-05-22 00:00:00,80.35,81.31,80.25,80.54,19567900,81.2086,77.74725000000001,73.15163333333334,80.24281126374704,80.14897646674363,80.26842010608055,51.62518856814813,0.14398293026917486,74.11067193675906,0.8130025987944505,79.44917842089609,82.21066897959253,79.5505,76.89033102040747,1.4809522981788472,3.1241997439180693,1056458700,186490008.13456252
2015-05-26 00:00:00,80.43,80.6,79.08,79.33,16321300,81.2342,77.77805000000001,73.18693333333334,80.0399643162477,80.07097870800615,80.23161931760681,45.29195372741903,0.19483695925777056,50.19762845849799,0.4833564099957042,79.57183598861373,81.85176973811274,79.42150000000001,76.99123026188728,1.4837414197375007,1.147520081601417,1040137400,175537556.81877306
2015-05-27 00:00:00,79.6,80.66,79.43,80.55,14160900,81.2838,77.81549999999999,73.2248,80.15330557930378,80.11659978343414,80.24410483456342,51.72276120103906,0.13513755793248095,74.30830039525691,0.8050657134204805,79.75120640119879,81.83243252232332,79.41499999999999,76.99756747767667,1.4727598897562506,2.598395108903314,1054298300,187165612.91633403
2015-05-28 00:00:00,80.25,81.07,80.0,80.15,11982000,81.2996,77.84905,73.2645,80.15257100612516,80.11978075644042,80.24041444889426,49.661564023010946,0.11873332546473137,66.40316205533611,0.7019517092950758,79.87382168967038,81.79240677695759,79.399,77.00559322304241,1.4439913262022321,2.743238046404308,1042316300,178543052.16867062
2015-05-29 00:00:00,79.95,80.07,78.88,79.19,16134600,81.2652,77.88085,73.30523333333333,79.93866633809735,80.031230208208,80.19922172540821,45.02411694449734,0.18110911683085362,47.43083003952564,0.4699575350925552,79.93414288955394,81.79828509644797,79.42,77.04171490355203,1.4315633743306448,2.2334107926671884,1026181700,170814714.35354465
2015-06-01 00:00:00,79.3,80.38,78.66,80.29,18119000,81.216,77.91345,73.34873333333333,80.01674048518683,80.05587495028342,80.20278165774515,50.704433875453965,0.14016582953274792,69.16996047430847,0.7541225968808741,80.02861267355212,81.88369547879392,79.485,77.08630452120607,1.4521659904498845,2.3584905660377466,1044300700,187037539.93494022
2015-06-02 00:00:00,79.76,81.35,79.56,80.44,18923300,81.1488,77.94415,73.4032,80.11079815514532,80.09245828835166,80.21208433783357,51.441236610478626,0.09452461208226737,66.42857142857142,0.6968260288155232,80.25108042338688,81.97864655441711,79.56649999999999,77.15435344558287,1.476296991132035,-1.142927368809152,1063224000,186720389.6556106
2015-06-03 00:00:00,81.35,82.53,81.25,82.44,31775000,81.109,77.98819999999999,73.4617,80.62839856511302,80.31603368946104,80.29945357948716,60.02138071342045,-0.10185553961918004,97.67441860465108,1.0,80.59123107837435,82.34555404281372,79.8105,77.27544595718629,1.5201329203368898,2.511812981845307,1094999000,214027030.2806104
2015-06-04 00:00:00,82.14,82.95,81.51,82.05,20863900,81.0438,78.02550000000001,73.53389999999999,80.9443099950879,80.48117333808379,80.36810245872296,57.873901260285045,-0.22344277483119868,79.02097902097891,0.856808582803928,80.70572829076342,82.59419102155775,80.008,77.42180897844224,1.5144091403128261,1.4465875370919903,1074135100,208811055.2806102
2015-06-05 00:00:00,81.87,82.46,81.51,82.14,16143100,81.0282,78.05975000000001,73.60446666666665,81.21001888506838,80.63915682969487,80.43758863681225,58.24517335336056,-0.3233365599707412,81.11888111888109,0.8815645715493455,80.78826076639578,82.83202439821689,80.1935,77.55497560178311,1.474094201719052,1.872752077390556,1090278200,214078803.70166293
2015-06-08 00:00:00,81.82,82.0,80.13,80.67,16915500,80.98140000000001,78.08905,73.67333333333333,81.09001468838652,80.64209427448584,80.44670280791765,50.42764818714116,-0.2806512171601838,46.8531468531469,0.3603011406547947,80.79433873371416,82.83008280465278,80.3015,77.77291719534723,1.5123731873105484,0.14897579143389764,1073362700,206932683.3808074
2015-06-09 00:00:00,80.6,81.19,79.32,80.67,16497500,80.9288,78.11955,73.74143333333332,80.9966780909673,80.64475196263005,80.45545956054832,50.42764818714115,-0.24400998028968957,46.8531468531469,0.3603011406547942,80.7567979064348,82.73665963824959,80.43449999999999,78.13234036175038,1.5379179596455095,0.23608349900596137,1089860200,214255103.16690373
2015-06-10 00:00:00,80.83,82.6,80.81,82.16,21531200,80.908,78.1575,73.80656666666667,81.25519407075234,80.78906129952243,80.52230428366407,57.183213748417884,-0.33138211686933516,81.58508158508147,0.8107543476774923,80.88598918090915,82.6456019710494,80.6695,78.6933980289506,1.5659238196708298,2.011422895455662,1111391400,225201132.21718308
2015-06-11 00:00:00,82.31,82.9,81.36,81.83,18656800,80.9002,78.19154999999999,73.87026666666667,81.38292872169626,80.88819831861554,80.57358646861842,55.38305240011407,-0.36973484932495637,73.89277389277383,0.6907216953189962,80.98927744132841,82.58979296319843,80.839,79.08820703680156,1.564072118265771,3.1513929156687257,1092734600,217932249.1002999
2015-06-12 00:00:00,81.37,82.09,81.2,81.53,11417900,80.8974,78.21940000000001,73.94373333333333,81.41561122798598,80.94932228827119,80.61109288161379,53.72717241698629,-0.37163815994604477,66.8997668997669,0.5803095555686079,81.04023053054418,82.60885243422517,80.847,79.08514756577482,1.5159241098182161,1.2166356300434562,1081316700,214981555.84187287
2015-06-15 00:00:00,80.55,80.93,80.07,80.71,18805100,80.8804,78.2498,74.0236,81.25880873287798,80.92652968938822,80.61497159213874,49.38116391642762,-0.3034810596070372,47.78554778554765,0.2905227939618442,81.09390193461725,82.61380448266995,80.8615,79.10919551733006,1.511929530545487,0.6986899563318628,1062511600,224165441.88838407
2015-06-16 00:00:00,80.82,81.51,80.45,81.06,13693700,80.8528,78.2858,74.10396666666666,81.21462901446066,80.93924114754172,80.63242368656468,51.19581255963051,-0.2745433763259797,55.944055944056,0.4115214421928072,81.13874060912346,82.62493979662601,80.87049999999999,79.11606020337398,1.479648849792238,2.3614092688470825,1076205300,226232415.4732897
2015-06-17 00:00:00,81.76,82.22,81.34,81.79,18350300,80.8422,78.32065,74.18263333333334,81.3424892334694,81.0202658001568,80.67781883611116,54.83280976508432,-0.3069763210336731,72.96037296037308,0.6540321602472757,81.21863987427223,82.72352952621542,80.92850000000001,79.13347047378461,1.4568167890927923,1.8682276746792876,1094555600,226649467.7460172
2015-06-18 00:00:00,81.64,83.19,81.57,82.91,26782600,80.8548,78.3518,74.25096666666667,81.69082495936509,81.20024048585616,80.7653553523421,59.78455817978561,-0.4182331714908969,93.81898454746134,0.9777426965866177,81.46261633272483,83.02716933130822,81.0465,79.06583066869177,1.468472732729022,3.0706116360019875,1121338200,244173885.02996778
2015-06-19 00:00:00,82.83,82.98,82.12,82.51,23353200,80.8616,78.3852,74.3288,81.87286385728396,81.3249794872032,80.83377278950515,57.36567840950968,-0.46872519767258325,82.42894056847567,0.7504090043859507,81.66586216656054,83.20858826551664,81.148,79.08741173448335,1.425010394676949,0.08491023774867466,1097985000,242001494.33229342
2015-06-22 00:00:00,83.41,84.97,83.31,84.74,29383100,80.9156,78.42914999999999,74.41616666666665,82.51000522233197,81.65021953604098,80.98695817030887,65.69812708131994,-0.6808346176420201,95.92920353982295,1.0,82.02333472569777,83.92240714395835,81.35799999999999,78.79359285604163,1.498938223628595,3.278488726386347,1127368100,263242289.51301616
2015-06-23 00:00:00,84.96,87.97,84.76,87.88,50667900,81.013,78.48225,74.5128,83.70333739514709,82.24353196117994,81.25727353617911,73.5398996935208,-1.0897427430580393,98.95953757225429,1.0,82.82839047899361,85.46380110240912,81.7855,78.10719889759088,1.62258549336941,6.988069150231306,1178036000,311068998.8588104
2015-06-24 00:00:00,87.66,89.25,87.45,88.86,41370200,81.1198,78.5371,74.61203333333333,84.84926241844774,82.8736717744009,81.55541967201523,75.42797160267173,-1.4758702744460095,96.07250755287009,1.0,83.59855174433655,86.9490265374136,82.201,77.45297346258639,1.6352579581287376,10.1524730383042,1219406200,334512112.1921437
2015-06-25 00:00:00,89.26,89.4,87.84,87.98,27302000,81.2252,78.59365,74.70623333333334,85.5449818810149,83.35998874826748,81.80736399860288,70.55917304178443,-1.6913733799557065,85.91269841269842,0.8130750370818526,84.06605158930512,87.86210292621593,82.5925,77.32289707378408,1.6298823896909709,9.06160902442048,1192104200,312110471.16650265
2015-06-26 00:00:00,88.12,88.34,86.83,88.01,38214600,81.3392,78.64654999999999,74.80313333333334,86.0927636852338,83.8028469627182,82.05060462610865,70.62877711779456,-1.8433330964666794,86.21031746031747,0.8157473060542565,84.60781084963527,88.56027582320677,83.03349999999999,77.50672417679321,1.6213193618559019,7.120253164556972,1230318800,333622000.9678273
2015-06-29 00:00:00,86.61,87.5,85.73,85.8,35957900,81.4396,78.68595,74.885,86.02770508851518,83.9930520138879,82.19763973881027,59.47385678367934,-1.7650869131465896,61.41479099678453,0.38748291110476046,84.9591792390228,88.81054487394064,83.309,77.80745512605935,1.6683679788661947,4.851521446902113,1194360900,300508228.6514429
2015-06-30 00:00:00,86.6,86.7,85.57,85.77,23016500,81.4932,78.7274,74.96079999999999,85.97043729106737,84.16228515542238,82.33773229807261,59.33685602192101,-1.68127481039555,61.09324758842438,0.3822231202156573,85.2007457339426,89.01130527612811,83.57549999999999,78.13969472387187,1.6299131232328958,5.200539678645891,1171344400,285639162.2797615
2015-07-01 00:00:00,86.77,87.95,86.49,86.91,25260000,81.559,78.78905,75.04596666666667,86.17922900416352,84.42397228347738,82.51703691383447,62.83987378573348,-1.6873904015690044,73.31189710610926,0.5167124521141875,85.48113974233635,89.39489814060104,83.799,78.20310185939897,1.6692050430019751,7.681823813653827,1196604400,274912312.96469295
2015-07-02 00:00:00,87.4,87.44,86.34,87.29,16908800,81.6122,78.8451,75.13403333333333,86.42606700323829,84.69692730409858,82.70421193682135,63.95456626208871,-1.7032656892226328,77.384780278671,0.5595081946782148,85.66186745227479,89.7938104800335,84.061,78.32818951996651,1.628547539930405,7.685664939550954,1213513200,287209622.05560225
2015-07-06 00:00:00,86.49,88.19,86.39,87.55,24635900,81.715,78.9007,75.23349999999999,86.67582989140755,84.96864851323204,82.89424284125974,64.73405149704402,-1.717033898190877,79.3296089385474,0.5586889271140412,86.01132263534573,90.18547394937674,84.3315,78.47752605062327,1.64079414422109,7.0424257244161765,1238149100,294326659.83338
2015-07-07 00:00:00,87.8,87.85,85.23,87.22,33059900,81.8288,78.9518,75.3371,86.79675658220587,85.18306294054328,83.06388037689662,62.87554254138146,-1.6819288323034272,72.95285359801481,0.39051563856219235,86.23703402678187,90.38851620994137,84.65899999999999,78.92948379005861,1.7107374196338687,5.198407912193948,1205089200,311487523.9555175
