datetime,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_sma50,QQQ_sma200,QQQ_sma300,QQQ_ema8,QQQ_ema20,QQQ_ema50,QQQ_rsi,QQQ_macd,QQQ_stoch,QQQ_stochrsi,QQQ_vwap,QQQ_bb_hband,QQQ_bb_mavg,QQQ_bb_lband,QQQ_atr,QQQ_roc,QQQ_obv,QQQ_adi
2015-04-14 00:00:00,100.88,101.17,100.12,100.69,23755700,99.9282,94.6943,90.69986666666668,100.42945977879722,100.18542370044972,99.54142292770979,53.97283517151753,-0.18307320054785237,70.69408740359896,0.7586385633753218,99.641661869168,102.34208210914443,100.229,98.11591789085557,1.0765097410044389,1.9748835325096241,555224800,1068237725.488472
2015-04-15 00:00:00,100.95,101.54,100.83,101.32,21128600,100.0428,94.7642,90.77629999999999,100.62735760573118,100.29347858612118,99.61117104819175,57.518844449847876,-0.25171291485762026,86.88946015424152,0.9896264442799921,99.70034547559654,102.45157059455151,100.286,98.12042940544849,1.0603304737898367,2.198910631430293,576353400,1076272545.2067811
2015-04-16 00:00:00,101.05,101.36,100.91,101.18,16195300,100.13619999999999,94.83265000000002,90.85293333333334,100.7501670266798,100.37790919696678,99.67269375218423,56.477549745217836,-0.29145385438968674,82.89473684210547,0.9154025036142012,99.9179471788501,102.4542018826095,100.28699999999999,98.11979811739049,1.0167354399477058,0.8974870362983703,560158100,1079511605.2067819
2015-04-17 00:00:00,100.21,100.48,99.17,99.6,46514000,100.19959999999999,94.8884,90.92096666666667,100.49457435408429,100.30382260677946,99.66984301680446,46.29202475459504,-0.19322862063971513,41.31578947368406,0.19766978939535687,99.9818420526386,102.33518484082965,100.2015,98.06781515917034,1.08768290852287,0.3931055337163598,513644100,1063533513.6037278
2015-04-20 00:00:00,100.1,101.27,100.06,101.09,28945900,100.2762,94.95084999999999,90.98926666666667,100.62689116428778,100.37869664422904,99.72553544751803,54.606180620885034,-0.23292989196792746,80.5263157894738,0.7835346968836423,100.03790065419085,102.17671643218014,100.1575,98.13828356781985,1.1292769864855223,2.4214792299898686,542590000,1083867410.297943
2015-04-21 00:00:00,101.68,101.85,101.4,101.53,22759800,100.3734,95.01269999999998,91.0575,100.82758201666827,100.48834458287389,99.79629876330164,56.73606716149917,-0.29648012002316193,91.62303664921482,0.9336191794390867,100.18762220173573,102.12877481706049,100.1455,98.16222518293951,1.102900058879413,2.8047792628594532,565349800,1074257716.9646096
2015-04-22 00:00:00,101.79,102.25,101.13,102.08,21429200,100.4878,95.07865,91.1245,101.10589712407531,100.63993081307639,99.88585567454471,59.30635094182915,-0.3867661377869638,95.9715639810426,1.0,100.44776699060733,102.26815004248829,100.1795,98.09084995751172,1.1041214832451696,2.5208396103244,586779000,1089181624.1074667
2015-04-23 00:00:00,101.73,102.93,101.71,102.47,29473200,100.58,95.15190000000001,91.19226666666667,101.40903109650303,100.81422311659293,99.98719466769982,61.07238656543251,-0.484206566088659,90.61224489795903,1.0,100.71110774320712,102.5973407215069,100.349,98.10065927849311,1.1123985201562299,3.0885311871227294,616252200,1096429132.3041878
2015-04-24 00:00:00,103.55,104.0,103.38,103.86,32508100,100.69279999999999,95.22884999999998,91.26263333333333,101.95369085283569,101.10429710548884,100.13906938661357,66.63082906673444,-0.665913949332591,97.10144927536231,1.0,101.1068453083158,103.20125499517783,100.60499999999999,98.00874500482215,1.1422271972879279,3.663040223575209,648760300,1114256154.884833
2015-04-27 00:00:00,104.24,104.44,103.37,103.59,31121300,100.7774,95.30584999999999,91.33153333333333,102.31731510776109,101.3410307144899,100.27439999890323,64.69831805852118,-0.7791500592891367,83.87096774193557,0.9049840404305469,101.41823039156084,103.63736031681037,100.8275,98.01763968318963,1.1370681117673611,2.747470739932563,617639000,1095932398.8100667
2015-04-28 00:00:00,103.67,103.87,102.51,103.39,36849200,100.84100000000001,95.37900000000002,91.39843333333334,102.55568952825863,101.53617064644324,100.3965803911031,63.23527507278921,-0.8430341903458043,80.07590132827329,0.833050461480739,101.70260542126744,103.9916415539219,100.983,97.97435844607811,1.1529918180696923,2.1337548157660735,580789800,1106770398.8100665
2015-04-29 00:00:00,102.81,103.41,102.17,102.74,34043900,100.88959999999999,95.44625,91.46506666666667,102.59664741086782,101.6508210610677,100.48847919929514,58.597484703235686,-0.8316267808848323,67.74193548387089,0.6050237644154933,101.87203236477802,104.14547036153834,101.15950000000001,98.17352963846167,1.159206688207571,1.7429193899782043,546745900,1104024923.0036147
2015-04-30 00:00:00,102.16,102.57,100.59,101.12,44080500,100.90299999999999,95.50695,91.525,102.26850354178609,101.60026667429935,100.51324472089142,48.95970795112545,-0.6839813543170266,37.001897533206915,0.13116224314809802,101.8601388554808,104.04599073402628,101.28049999999999,98.5150092659737,1.2299776390498867,0.42705333200914375,502665400,1083543074.5187664
2015-05-01 00:00:00,101.52,102.52,101.5,102.46,32874300,100.9332,95.57255,91.58976666666666,102.31105831027806,101.6821460386518,100.58958806517019,55.48210163373669,-0.6674046656463162,62.42884250474373,0.4518494174043688,101.91023164618899,104.01867429878672,101.46549999999999,98.91232570121326,1.2421220934034654,1.1251480457954999,535539700,1112549809.8128839
2015-05-04 00:00:00,102.78,103.26,102.57,102.62,23507300,100.9532,95.64485,91.65360000000001,102.37971201910516,101.77146546354211,100.6692120626145,56.20179913786454,-0.6595750130906737,65.46489563567373,0.48723485565740776,102.03126691955131,104.06210801724984,101.61800000000001,99.17389198275018,1.2105419438746472,1.4232061672267224,559047000,1092449364.8853483
2015-05-05 00:00:00,102.22,102.41,100.91,100.95,47843300,100.93779999999998,95.70185000000001,91.71216666666668,102.0619982370818,101.69323065749049,100.68022335427668,47.55942421490383,-0.5127047723352263,33.776091081593975,0.0623143544162195,102.00414201004301,103.94382804545619,101.6955,99.4471719545438,1.2462175193121732,1.3554216867469966,511203700,1047157707.5520154
2015-05-06 00:00:00,101.13,101.42,99.59,100.26,42687200,100.90699999999998,95.75595,91.7687,101.66155418439695,101.55673249963425,100.66374400705016,44.51367830094698,-0.3367499709190156,20.68311195445928,0.0,101.89111418574018,103.93814179988335,101.699,99.45985820011664,1.2879162679327323,-0.8210505490157269,468516500,1035727801.5410866
2015-05-07 00:00:00,100.23,101.14,100.15,100.86,29335800,100.8932,95.81020000000001,91.82543333333334,101.48343103230873,101.4903770234786,100.67144032049917,47.65299932216555,-0.24291928638015747,26.185567010309228,0.1419405715710325,102.03350602349063,103.93706708306902,101.701,99.46493291693096,1.2666365345089654,-0.6599034768048869,497852300,1048469613.6622986
2015-05-08 00:00:00,101.9,102.33,101.75,102.12,33023300,100.8944,95.86785,91.88666666666667,101.62489080290679,101.55034111648064,100.72824658244038,53.59119078047938,-0.2671497268539298,52.16494845360833,0.410428656731599,102.11282163804776,103.97772288313348,101.74549999999999,99.5132771168665,1.2811624963297537,0.03918495297806255,530875600,1057579489.5243682
2015-05-11 00:00:00,102.18,102.39,101.65,101.72,19679300,100.89659999999999,95.92405000000001,91.94863333333333,101.64602618003862,101.56649910538725,100.76713887332507,51.5903834123973,-0.25118041694760507,43.917525773195834,0.31996459156923257,102.130334456742,103.98710313888571,101.7825,99.57789686111428,1.2425080323061994,-0.7319215380111253,511196300,1041623300.3351786
2015-05-12 00:00:00,101.12,101.78,100.34,101.26,33665000,100.87119999999999,95.9797,92.00553333333333,101.56024258447448,101.537308714398,100.78646676064565,49.310393813868274,-0.1991112377680082,34.432989690721726,0.2168776423200601,102.07267833700912,103.97269285514496,101.811,99.64930714485506,1.2566146014271848,-2.5033699210475584,477531300,1050974689.2240677
2015-05-13 00:00:00,101.7,102.23,101.32,101.47,20738400,100.85960000000001,96.03625,92.06236666666666,101.54018867681349,101.5308983606458,100.81327198571837,50.38833255447668,-0.172799359632819,38.7628865979381,0.2656153279299014,102.03578139432489,103.97435968930836,101.8185,99.66264031069164,1.2361421298966717,-2.0465295877980543,498269700,1037073124.388903
2015-05-14 00:00:00,102.3,103.04,101.92,102.95,23904200,100.88539999999999,96.101,92.1244,101.85348008196605,101.66605089772716,100.8970652411804,57.28285905344941,-0.2682780948871937,69.27835051546398,0.6326187093683873,101.94478398657706,104.09581794582937,101.90700000000001,99.71818205417065,1.2599891206183387,-0.42557307283102597,522173900,1057135577.9603314
2015-05-15 00:00:00,103.22,103.36,102.7,102.95,23937400,100.9076,96.16400000000002,92.1878,102.09715117486249,101.78833176461029,100.9775724866243,57.28285905344941,-0.34002607156925535,78.50467289719623,0.6820561786539282,101.8721706769922,104.03200325669832,102.0745,100.11699674330168,1.2171327548598858,0.2043994549347946,546111300,1051332571.8997254
2015-05-18 00:00:00,102.78,103.61,102.71,103.4,17631100,100.962,96.23835,92.25246666666666,102.38667313600416,101.94182397750455,101.0725696440116,59.27842179828292,-0.4282613687239376,94.77611940298523,1.0,101.80916289847468,104.17393548281804,102.19000000000001,100.20606451718199,1.1944804152270372,2.254746835443039,563742400,1060735825.233059
2015-05-19 00:00:00,103.52,103.68,103.12,103.29,14212900,101.0084,96.31379999999999,92.31796666666666,102.58741243911435,102.0702216939327,101.15952769718761,58.558282690274844,-0.483736187079046,90.4645476772616,0.9512257623616682,101.78279511282506,104.29292034581627,102.278,100.26307965418374,1.1491603855679633,0.8100722233066685,549529500,1055152185.9473448
2015-05-20 00:00:00,103.37,103.98,102.81,103.36,21131900,101.09360000000001,96.38655,92.38266666666667,102.7590985637556,102.19305772308196,101.24582072867045,58.90045652727592,-0.5272707463364128,85.87699316628691,0.9744008237545612,101.91169782029584,104.40835524534971,102.342,100.27564475465029,1.150648929455966,0.7211069966868007,570661400,1053887884.2379429
2015-05-21 00:00:00,103.18,104.03,103.03,103.89,16771800,101.2008,96.46535,92.45306666666666,103.01040999403213,102.35467127326463,101.34951403342848,61.49291726020207,-0.597649438104014,96.84684684684683,1.0,101.96872979488352,104.58685464095097,102.41299999999998,100.23914535904899,1.1398882916376827,2.9123328380386306,587433200,1065963580.2379429
2015-05-22 00:00:00,103.77,104.17,103.71,103.79,13543800,101.2932,96.544,92.52503333333334,103.18365221758054,102.49136924723942,101.4452193654509,60.71474069568979,-0.6380014109919898,91.70305676855905,0.9541689373487433,101.98573203215217,104.57423069918275,102.40950000000001,100.24476930081727,1.0913248422349917,3.520845800917615,573889400,1057130667.1944653
2015-05-26 00:00:00,103.56,103.71,102.18,102.6,25488400,101.37039999999999,96.6181,92.5906,103.05395172478487,102.50171503321661,101.49050488053126,52.24232607373747,-0.5674167582860719,65.72052401746707,0.45518222526562313,102.12996428002342,104.45876153957143,102.36,100.26123846042857,1.128373067789635,1.7251635930993405,548401000,1045635898.567014
2015-05-27 00:00:00,102.91,104.36,102.68,104.25,30572700,101.455,96.69725,92.65833333333333,103.31974023038822,102.66821836338646,101.5987203754124,60.47759972535964,-0.6372730359861691,97.3871733966746,0.9266384714571165,102.50936520762009,104.61651394845033,102.40299999999999,100.18948605154965,1.173489277233233,2.085781433607516,578973700,1072205030.7098712
2015-05-28 00:00:00,104.05,104.3,103.7,104.02,17302400,101.5318,96.77265,92.72683333333333,103.47535351252418,102.79695947163536,101.6936725175531,58.95158429430589,-0.6663937887598763,91.54228855721384,0.7913951918835855,102.76127951970449,104.7872336089248,102.46700000000001,100.14676639107523,1.132525757430859,2.2611089264648028,561671300,1073358524.0432043
2015-05-29 00:00:00,103.95,104.09,103.15,103.4,30383000,101.5766,96.84515000000002,92.7925,103.4586082875188,102.85439190290819,101.7605873207863,54.92805526685935,-0.6321562726850516,76.11940298507476,0.4611246165655159,102.91275698577681,104.84875571876337,102.58099999999999,100.3132442812366,1.118773917614369,2.113371518862335,531288300,1059136694.2559704
2015-06-01 00:00:00,103.95,104.02,102.9,103.74,24570200,101.62519999999999,96.91465,92.86263333333333,103.52113977918128,102.93873553120264,101.83821134742213,56.674392948996044,-0.6252504549889863,84.57711442786056,0.6044723958519357,103.02515300890141,104.96708096327066,102.64500000000001,100.32291903672936,1.1188614949276277,2.2371144180545937,555858500,1071421794.2559702
2015-06-02 00:00:00,103.36,103.92,102.85,103.41,19449600,101.65400000000001,96.98015,92.9341,103.49644205047434,102.9836178615643,101.89985011811146,54.468487223505555,-0.5863897664238351,68.74999999999997,0.3674297398015429,103.26235106184868,105.03029176398587,102.6845,100.33870823601413,1.1153713881470835,0.44681884409907113,536408900,1072330654.0690542
2015-06-03 00:00:00,103.88,104.11,103.47,103.72,20507200,101.693,97.045,93.00569999999999,103.54612159481337,103.05374949379627,101.97122854485218,56.19341878714171,-0.5739901982724973,73.77049180327865,0.4271178602277278,103.40695637860577,105.0677191361023,102.82300000000001,100.57828086389772,1.085702003279435,0.747935891209321,556916100,1067844704.0690542
2015-06-04 00:00:00,103.14,103.8,102.61,102.94,31374600,101.72380000000001,97.1025,93.07823333333333,103.41142790707707,103.04291620867282,102.00921958230896,50.961952398666455,-0.4955120158374342,34.86238532110062,0.0,103.43727939315535,104.86903661052388,102.957,101.04496338947611,1.0931518601880466,-0.4448742746615164,525541500,1053871142.7245164
2015-06-05 00:00:00,102.81,103.06,102.06,102.69,22641700,101.796,97.15615,93.15143333333333,103.25111059439327,103.00930514118018,102.03591685359096,49.37531405849283,-0.4084363798460089,27.391304347825923,0.0,103.40948182802198,104.70897312534215,103.04849999999999,101.38802687465783,1.0864981558889004,-0.5808887598025061,502899800,1059757984.7245162
2015-06-08 00:00:00,102.64,102.72,101.44,101.65,24549200,101.8542,97.20459999999999,93.22063333333332,102.89530824008365,102.87984750868682,102.0207828593325,43.33146910927066,-0.25259721911373845,7.191780821918076,0.0,103.30334311895211,104.74944193871049,103.025,101.30055806128952,1.1003197161825504,-1.6544117647058765,478350600,1043263990.9745164
2015-06-09 00:00:00,101.4,101.85,100.72,101.48,27554600,101.90100000000001,97.25129999999999,93.28736666666667,102.58079529784284,102.7465286983357,101.99957568837829,42.41746444256571,-0.11406115621393553,20.879120879121018,0.0,103.13554285304504,104.77649766089542,103.013,101.2495023391046,1.102439736455225,-2.319761285975548,450796000,1052773985.6647823
2015-06-10 00:00:00,101.83,103.17,101.71,102.87,30297900,101.95279999999998,97.30425000000001,93.35396666666668,102.64506300943331,102.75828786992277,102.03370997510855,51.43729591265456,-0.11510485444098606,59.065934065934215,0.4728501890004675,103.06997089215919,104.6662336074439,103.09349999999999,101.52076639255608,1.1444083267084229,-0.8864052413527331,481093900,1070620693.8839606
2015-06-11 00:00:00,103.22,103.49,102.84,103.02,17593500,102.029,97.3563,93.42033333333335,102.72838234067035,102.78321283469202,102.07238801530038,52.30552995178667,-0.12657664246002298,63.1868131868131,0.5404118827540064,103.0434496703876,104.55786553060615,103.171,101.78413446939386,1.1090934462292492,0.40935672514620053,498687400,1062771286.1916527
2015-06-12 00:00:00,102.47,102.69,102.03,102.17,27201800,102.0984,97.40365,93.48606666666666,102.60429737607694,102.7248116123404,102.07621593626898,47.16010700565164,-0.06631577389988763,39.83516483516491,0.2626028259934627,102.95251819525086,104.58387602775976,103.13199999999999,101.68012397224022,1.1005867714985882,-1.995203836930454,471485600,1047109643.7674104
2015-06-15 00:00:00,101.41,101.83,100.82,101.67,31238800,102.1566,97.4484,93.55746666666667,102.39667573694874,102.62435336354608,102.06028589955255,44.39361304499063,0.021538932509344022,26.098901098901173,0.10942047617481677,102.82830130403009,104.65306277477694,103.06800000000001,101.48293722522308,1.1184020021058325,-2.2591809267448513,440246800,1068451002.1832522
2015-06-16 00:00:00,101.56,102.39,101.52,102.22,16456900,102.2096,97.4964,93.63323333333332,102.35741446207123,102.58584351939882,102.06654919760932,48.006709974911644,0.04625086565035019,41.89944134078214,0.33804312430683625,102.7066302710218,104.62772666005831,103.00899999999999,101.39027333994166,1.100659001955416,-1.1411992263056159,456703700,1078476469.999344
2015-06-17 00:00:00,102.39,102.83,101.87,102.5,23296700,102.27159999999999,97.5441,93.70746666666666,102.38910013716651,102.57766794612274,102.08354726829131,49.79517486630905,0.0427488091009991,52.50737463126846,0.5174824591717461,102.62124887465477,104.59740018121002,102.9695,101.34159981878997,1.0906119303871715,-1.1952959321380325,480000400,1085756688.749344
2015-06-18 00:00:00,102.88,104.18,102.82,104.0,43032400,102.34779999999999,97.59795,93.78213333333333,102.74707788446284,102.7131281417301,102.15870227737793,58.10853475488569,-0.08014025297157445,94.79768786127148,1.0,102.6681402151941,104.68312153886765,103.00150000000001,101.31987846113236,1.1327110782166598,0.5705444347742031,523032800,1117398159.337579
2015-06-19 00:00:00,104.05,104.13,103.41,103.48,27877600,102.40100000000001,97.65195,93.8635,102.90994946569332,102.78616355680342,102.21051787434351,54.72541805617922,-0.1340260964418718,79.7687861271676,0.7843922287410705,102.68541775540697,104.62844529498967,102.981,101.33355470501031,1.1032317154868985,-0.2313922097955986,495155200,1094941203.7820241
2015-06-22 00:00:00,104.25,104.56,104.01,104.25,19120900,102.46140000000001,97.71019999999999,93.95049999999999,103.20773847331702,102.92557655139358,102.29049756554573,58.57174145626365,-0.23614148837509674,91.92708333333329,1.0,102.73116271410659,104.70785914910346,103.00399999999999,101.30014085089653,1.101572307237834,1.2725859724111155,514276100,1092507634.691115
2015-06-23 00:00:00,104.36,104.42,103.9,104.33,18127900,102.5284,97.7665,94.03569999999999,103.45712992369101,103.05933116554657,102.3704780531714,58.96183007442737,-0.31983712036409884,94.01041666666657,1.0,102.74696277334014,104.87717820269445,103.09049999999999,101.30382179730553,1.060031428149417,1.5970396338494504,532404000,1104360492.3834224
2015-06-24 00:00:00,104.21,104.65,103.77,103.79,15815900,102.5904,97.81925000000001,94.11823333333334,103.53110105175968,103.12891867358975,102.426145580498,55.18460393011679,-0.3386888306647222,78.11704834605604,0.7716910863577462,102.77400904895839,104.80504856046774,103.0675,101.32995143953225,1.0471720404244593,2.105263157894737,516588100,1089263496.9288774
2015-06-25 00:00:00,104.2,104.3,103.42,103.59,18326700,102.6358,97.87485000000001,94.1966,103.54418970692419,103.17283118086692,102.47178693028239,53.80966552194646,-0.33364457143399306,73.02798982188294,0.6885849438337659,102.83896709103448,104.74611058463371,103.046,101.3458894153663,1.0352311803941405,2.0792274339771377,498261400,1078017567.3834229
2015-06-26 00:00:00,103.57,103.8,102.51,102.9,32311700,102.67020000000001,97.9232,94.2726,103.40103643871882,103.14684725887959,102.48857959968308,49.2505540308516,-0.2708475641001229,55.47073791348608,0.4130161131791306,102.92400812186608,104.71424422337228,103.021,101.32775577662773,1.0534289532231298,0.029163021289006642,465949700,1065243174.3601671
2015-06-29 00:00:00,101.76,102.32,100.42,100.47,50874900,102.6876,97.95975,94.33853333333333,102.74969500789241,102.89190942470059,102.40941961538178,37.27325052201487,-0.024714893806049076,1.1820330969266457,0.0,102.78688504960165,104.84704140444067,102.8575,100.86795859555933,1.1553268851357639,-2.4752475247524726,415074800,1017045900.6759565
2015-06-30 00:00:00,101.22,101.44,100.52,100.83,34809900,102.6824,98.00049999999999,94.40353333333333,102.32309611724966,102.69553709853864,102.34748159124916,39.61612917059743,0.13968779538510034,9.692671394798964,0.10802360951858443,102.63141301519299,104.88553755182514,102.72849999999998,100.57146244817483,1.1420892504832092,-1.311539590877952,449884700,1005694846.3281305
2015-07-01 00:00:00,101.83,102.03,101.16,101.63,21293000,102.68440000000001,98.04969999999999,94.47356666666667,102.16907475786086,102.5940573748683,102.319345058259,44.57072653651461,0.2030837735788964,28.605200945626304,0.3364662954005219,102.55148035296803,104.78127976859376,102.624,100.46672023140623,1.1462257325915515,-0.039342972361568064,471177700,1007408076.2131878
2015-07-02 00:00:00,101.92,102.0,101.34,101.66,20499400,102.676,98.09504999999999,94.54113333333333,102.05594703389177,102.50509952964275,102.29348838930767,44.75379175790389,0.24804547987227465,29.314420803782358,0.34490692291819236,102.52144208330576,104.75165690745246,102.56000000000002,100.36834309254758,1.111495323120726,-0.5478379964781865,491677100,1006786882.2737936
